task,num_simulations,num_observation,algorithm,C2ST,MMD,MEDDIST,NLTP,RT,KSD,folder
bernoulli_glm,10⁴,7,SNPE-NSF,0.5628,0.0074819326,13.208525,,46.78839925130208,11.951654090142162,3a3e9b2c-a4ed-4ddf-ad32-325a66aa0386
slcp_distractors,10⁵,6,NPE-MAF,0.8745,0.036642075,347.96088,3.760725259780884,,,b330c4cd-3263-40d1-9753-6657fad4636d
sir,10³,6,NPE-MAF,0.65375,0.03194356,25.258661,-9.238164901733398,,16.22670634904626,300eb49a-2c3e-4854-931b-fac044b45dca
lotka_volterra,10⁴,8,SNPE-NSF,0.9682,0.27266946,19.670738,,,19.075450959303602,b5cb4117-4a73-41ca-a007-42b70ba27227
bernoulli_glm_raw,10⁴,6,NPE-NSF,0.7521,0.14500976,4.7958317,1.6499547958374023,4.25752182006836,11.760481160278875,f45603bf-a703-479d-86ce-af87a7f74191
gaussian_linear,10⁵,6,SNPE-MAF,0.51475,0.0018337965,1.2933917,,,8.96949379266376,1ddf34d8-6f26-4bcc-a084-4d355cab8a45
bernoulli_glm,10⁵,5,SNPE-MAF,0.5134,0.0005861521,15.56934,,,12.697729302994444,43960433-930a-4a06-ba94-3181a6169e57
lotka_volterra,10⁴,9,SNPE-MAF,0.7565,0.049126208,30.466629,,,19.71449132722811,98b88ec6-3f53-415a-8c28-0eda4a36c7ce
slcp,10⁵,10,NPE-NSF,0.81245,0.043069005,2.1072302000000005,4.0107011795043945,27.51595255533854,29.02413184275304,89be8f49-7d53-4b24-898b-80028224031f
bernoulli_glm,10⁵,7,SNPE-NSF,0.52165,0.0031368732,13.081319,,820.2128255208332,11.86250471390307,f2fc5e88-d6dc-48d2-babe-662aa39c756e
gaussian_linear,10⁴,6,SNPE-MAF,0.55235,0.003702402,1.2845379,,,9.760653538677838,a498eb64-1e25-4dc6-b392-a3ae81863b12
slcp,10⁵,7,SNPE-MAF,0.75975,0.007950902,29.044346,,,16.73620867674365,bb154b33-5ec5-4301-825d-4da148049822
bernoulli_glm_raw,10⁴,2,NPE-MAF,0.65225,0.027039528,4.472136,5.3310890197753915,,11.6705579904174,9815aa54-2d67-4b1b-ade1-b59de2602c06
