task,num_simulations,num_observation,algorithm,C2ST,MMD,MEDDIST,NLTP,RT,KSD,folder
bernoulli_glm,10³,6,SNLE,0.6829999999999999,0.09480059,13.380072,,23.814082845052084,11.61372835039192,368c6954-07b4-4954-b852-5257ae864ad1
bernoulli_glm_raw,>10⁸,9,SL,0.97745,0.56927025,2.828427,,500.62464192708336,11.83105325206569,c2f23db8-64de-421b-b645-4b4447a44aa9
slcp,10⁴,1,NLE,0.7429,0.013605356,18.9436,,17.81417439778646,13.698214203859207,e968f0ba-04e0-44f9-b02c-b8e61e0f5062
slcp,10⁵,9,NLE,0.61235,0.0017709732,8.875154499999997,,44.09983723958333,12.050572205185896,558d0806-e2d6-4e3d-853f-b299287e601f
slcp,10⁴,9,NLE,0.71005,0.0022747517,8.700964,,15.981390380859375,13.632778837064526,c832cf86-3774-4702-b8ce-5b027d94e52c
gaussian_linear,10⁴,1,NLE,0.55815,0.005589962,1.4710312,,13.415500895182292,10.075411659367397,ea0e66db-d3cc-41d6-a2ed-8a12f7b4ed5a
bernoulli_glm,10⁵,9,SNLE,0.51795,0.0039801598,9.527435,,105.8775634765625,11.496102448222382,be81f616-6b05-4ba1-988d-c83bfdc272f2
slcp,10⁴,4,NLE,0.8352,0.02197349,3.0298269,,13.980988566080727,28.29746162704658,8c98b273-0cdb-4962-ba56-fa8a90199abe
two_moons,10⁴,9,NLE,0.67095,0.0049967766,0.093639106,,6.361225382486979,inf,e3b5e2b1-4a01-4b31-a334-16e41948f531
sir,10⁴,5,NLE,0.8170000000000001,0.22497845,39.14077,,9.856634521484377,18.25017364084063,6c676c61-e3c7-474d-a119-89d7d487bd53
bernoulli_glm,10⁴,10,SNLE,0.53695,0.0051732063,14.650968,,28.463859049479165,12.110017203086624,ead582e1-ff29-43ae-a39c-a88e201410e3
sir,10⁵,9,SNLE,0.64415,0.033694744,28.186874,,57.94515380859375,15.952860093589795,17bfe365-36ce-4214-a7bb-c654807b6f9a
gaussian_linear_uniform,10⁴,10,SNLE,0.55695,0.004647374,1.3815019,,31.063155110677084,4.479094541497831,dc0c4447-9945-42f2-9626-5b194b5f569a
slcp,10³,5,NLE,0.86985,0.09097707,24.137245,,6.471554056803385,31.400325350870624,b4b27482-1942-476b-9060-0244a0cdae91
slcp,10³,4,SNLE,0.91165,0.13375449,3.356578,,14.508831787109376,27.320970236756864,4388892c-2a06-43ad-aa1e-dbe4e1eb702e
gaussian_linear,10³,9,NLE,0.62015,0.020784855,1.480266,,10.838751220703122,11.382772359502251,4830c946-c085-4ed0-b7c6-e39bad13df1a
gaussian_linear_uniform,>10⁸,9,SL,0.5373,0.005715728000000001,1.3757517,,9.55274861653646,4.161114030445572,7fc014c2-502f-46b4-a176-b44828f8469d
gaussian_linear_uniform,10⁵,4,NLE,0.50535,0.00015330315,1.3458548,,27.139888509114584,3.4588650398892415,d7705613-69aa-4de9-be04-6993cf6d8dbe
sir,10³,4,NLE,0.67745,0.07403535,30.331501,,4.253214518229167,16.591432655829305,f32c77bb-9c31-46d7-b4cd-4442a26553b0
bernoulli_glm_raw,10⁵,3,NLE,0.94295,0.36281157,3.6055512,,114.49510904947915,12.636638803132206,9ac05de1-bcb9-4757-87f1-dcefdb25dad3
sir,10⁵,7,SNLE,0.6551,0.10013425,21.748564,,55.45046793619792,15.58599744504169,366f515e-f9e3-4e76-8acb-0f293b8fef2a
gaussian_linear,10⁴,2,SNLE,0.5462,0.0019341707,1.4092779,,28.03445231119792,8.792784210803227,67d5d0aa-9f2e-4289-9ba1-509993e1a2d2
gaussian_mixture,10⁴,4,NLE,0.72125,0.034488022,1.2624123,,6.600383504231771,8.402221861707334,cf0de6f6-52e2-4afc-8ca8-ee533750cfb0
slcp,>10⁸,9,SL,0.8774,0.27112722,10.340678,,7.007269795735677,7.359648843988366,5d270df1-3062-49cf-a060-2eed69488030
bernoulli_glm,10³,9,NLE,0.78855,0.24061519,12.042214,,10.81913350423177,10.482756656901529,5d4c6853-058c-4dc7-b4e4-03b2e4211571
bernoulli_glm,10⁴,9,NLE,0.60065,0.03729105,9.992082,,14.792458089192708,11.408807954239368,2dd0b074-0810-416d-b1cb-8ab40cd7e3a7
bernoulli_glm_raw,10⁵,1,SNLE,0.98215,0.5495356,3.3166248999999994,,169.81160481770834,12.429076827132876,c459a502-16f9-43e3-9eb3-09b4ff3eab27
gaussian_mixture,10⁵,2,NLE,0.6851,0.019739866,0.8623046999999998,,40.11384684244792,8.566418689385587,6a879d87-04fd-4f12-b6d6-8f3038c45e96
sir,10³,1,NLE,0.7291,0.22695655,17.521416000000002,,4.690262858072916,13.899836540841852,d5e9d962-45e6-48cc-a76d-60ed219f4e8a
gaussian_linear,10³,3,SNLE,0.60435,0.007778764,1.4391043,,23.409440104166666,10.391866718965252,dcb91cc8-e023-4232-9202-ac93bdbfca10
bernoulli_glm_raw,10⁵,10,SNLE,0.9626,0.28742683,5.0990195,,205.1373046875,13.001003101045056,275e1225-eb94-4eff-a04c-0ac7098acad6
gaussian_mixture,10⁵,3,NLE,0.71695,0.027929425,1.130796,,18.34352823893229,8.603045146536017,4b80dafa-f1b7-4df1-8d5b-9baab6ff69f8
slcp,10⁵,3,SNLE,0.54885,-0.0008945464999999998,26.586044,,77.57174479166666,8.453505145855098,62fa9c02-b074-4d5f-a387-f1774c281960
sir,10⁴,7,SNLE,0.6456,0.047305465,21.354156,,11.308993530273435,16.96305973305938,b66df5fe-f571-4228-9208-80fec7ca0f5c
slcp,>10⁸,2,SL,0.88005,0.29381526,22.6221,,7.645496622721354,7.684682145238066,86cb0fd9-7cc0-4820-b8e4-f92250946620
two_moons,10³,6,NLE,0.6283,-0.0050114393,0.093078844,,3.005370076497396,,39ff1677-dc80-4dd9-a901-4a88f4cc443e
gaussian_linear,10³,2,SNLE,0.6064,0.008128643,1.4221348,,23.421931966145834,10.506237266132546,1190c846-211f-49ab-b354-ed11c4a5a563
sir,10⁵,10,NLE,0.98975,0.6687960000000001,41.89869,,30.54642333984375,14.799559933312578,b3052649-06a3-492d-9b2a-790d9cc284d0
gaussian_linear_uniform,10³,6,SNLE,0.6602,0.02319181,1.4425528,,26.545796712239586,5.3985602695359365,9f63860b-044b-42a5-9cd4-f1ff0727caf6
bernoulli_glm_raw,10⁵,10,NLE,0.9588,0.38509005,5.196152,,109.833349609375,12.938694593507345,d397af86-376a-4d9f-b0fe-f5afeee31b4e
bernoulli_glm_raw,>10⁸,5,SL,0.98535,0.46962297,5.385164700000002,,577.8952473958333,11.984935579876588,b011015e-15b3-4953-9253-d5bcc2ee1c6b
bernoulli_glm_raw,>10⁸,6,SL,0.99465,0.3308958,5.0,,767.677734375,12.171373689805474,6e4a1dfc-a3c1-471e-80ce-49ff4e5085f8
bernoulli_glm,>10⁸,9,SL,0.5916,0.022305608,9.667133,,280.42548828125,11.432729428875826,9fed0ac5-77ed-4863-8269-9026143c48cf
gaussian_linear,10⁴,6,NLE,0.52935,0.0012427568,1.3293006,,12.726320393880208,8.608352276426775,c615795e-f2f2-42e8-9694-6dd2fc506d27
sir,10⁴,6,SNLE,0.68225,0.03910035,27.367865,,10.183387247721354,16.682217841221732,2752d1ae-2ae6-48fa-95ae-cb95e32757cf
two_moons,>10⁸,3,SL,0.82245,0.2548138,0.08882419999999999,,1.922073745727539,inf,9f42ed08-e062-43ae-b7dd-4383c34f4f39
gaussian_mixture,10⁴,10,SNLE,0.8458,0.39118546,4.561653,,10.076669311523435,12.992698648163914,1e1d554f-ce36-4280-bdde-405290c7f8dd
gaussian_linear_uniform,10⁴,8,NLE,0.54955,0.0035083294,1.3490767,,14.126815795898438,4.5307399696115835,1c4589b4-0855-4938-a6e4-5aef3e4d283b
two_moons,10⁵,2,SNLE,0.4994,0.009058833,0.0891695,,45.72140706380208,inf,d4a09cf1-b840-4d5a-aa1b-fe3a08af6be3
sir,>10⁸,10,SL,0.9791,0.6717588000000001,38.64583,,913.6490234375,14.456061701198616,b53f071b-3e1d-48e3-afd2-862753e831b4
sir,>10⁸,4,SL,0.53035,0.0020104647,25.129662,,640.3115885416668,12.393018120518294,87b33c67-49c5-4e19-bc28-e558138f0fbb
gaussian_linear,10⁵,6,NLE,0.5064,0.0002695322,1.317053,,24.579170735677085,7.25309225033809,aeac605a-d052-4f54-b48f-6d134e78cc94
gaussian_linear_uniform,10⁴,1,SNLE,0.5556,0.0018624067,1.3796669,,30.95924072265625,4.122211043328041,7a755e76-44e4-4ffb-ab6a-5d4a596192a3
gaussian_mixture,10³,8,SNLE,0.65875,0.023448825,0.7735350999999999,,7.409182739257813,10.621677601412916,2319a48f-5c7b-4cc7-9d9a-45a65b2ac340
slcp,>10⁸,4,SL,0.6033,0.013113141000000002,3.8897338,,8.338015747070312,9.33610612744044,b4dde91e-8c7d-4ee6-9997-e12b8ca386bb
sir,10⁴,8,SNLE,0.7078,0.11276257,24.738634,,9.686241658528646,16.391292035606295,62454796-997e-4cba-a6d2-7bbe9c14795a
gaussian_linear_uniform,10³,7,NLE,0.75385,0.078752756,1.4279106,,10.940285237630208,7.321428078316445,41286ee8-10c4-4763-b3a6-792c27687e51
slcp,10⁵,6,SNLE,0.593,0.009842038,10.8141575,,80.39956868489584,12.059611334916788,830d6545-d05c-4ada-9cb7-1554d4bd0fdc
two_moons,10⁵,6,SNLE,0.6299,-0.0091615915,0.09036531,,45.3484375,inf,161b1e39-a26d-400e-b5cd-dc9e19a14298
bernoulli_glm_raw,10⁴,3,SNLE,0.9854,0.8523284,3.3166248999999994,,47.24971110026042,12.20298869503954,65f55e4e-5e3f-46a0-acf2-5971e0084626
gaussian_linear_uniform,>10⁸,4,SL,0.5639,0.0101161,1.478711,,9.909293619791667,4.752787662269674,9ff53eee-8274-4520-ab57-0a5aad3dc207
gaussian_linear_uniform,10⁴,9,NLE,0.56645,0.0066027640000000005,1.3284156,,14.713041178385415,5.081385855496394,e4cc198d-58d8-403b-aa88-167ffd83a398
gaussian_linear_uniform,>10⁸,10,SL,0.565,0.011915445,1.4685233999999998,,9.281331380208334,4.550157034133179,0697fa97-441d-4e16-a74d-1662d5ed9db3
gaussian_mixture,10⁵,5,SNLE,0.58795,-0.0014563799,0.6264522,,54.59007568359375,9.125695138913388,4bd503b6-2dfb-4d55-9cf4-1672af067626
gaussian_linear_uniform,10⁵,7,NLE,0.504,0.0004771948,1.3091292,,25.34310709635417,3.6014521724661352,9d3de7a0-aab9-496a-a3ff-0a8849d972cd
gaussian_linear_uniform,>10⁸,5,SL,0.54965,0.0074549913,1.4097703,,9.506436157226565,4.442557134413914,2f05f503-0f44-4fa1-b474-6c34701766fd
sir,10⁴,1,NLE,0.8038,0.41415954,18.165901,,10.084136962890623,16.04152114710703,2c9c982f-e64c-467a-bd7f-b3ee2e83bd15
two_moons,10⁴,7,NLE,0.84845,0.008900881,0.115447596,,5.167593892415365,inf,2aa5083e-5fce-4c15-a78f-b82fc035a5cd
gaussian_mixture,10⁵,10,SNLE,0.6023,0.004653454,0.9053475,,42.384037272135416,9.175869934377657,1f9493ef-71ad-4069-bbfd-7c0fe78088b1
sir,10³,7,SNLE,0.654,0.027816772000000003,22.427662,,7.903906758626302,16.56501314684715,ee5981a9-b601-4575-8d24-5f6b570ec8c2
gaussian_mixture,10⁴,8,NLE,0.72845,0.037389815,1.1819587,,6.432167561848957,8.700960802170016,ac07da99-a5c5-40c5-a3f4-0b1669c61379
bernoulli_glm,10³,4,SNLE,0.65645,0.016619802,10.505068,,24.988289388020835,12.333633367874654,f1005d61-a376-4444-aeb0-ead1cc1bcd84
gaussian_mixture,10⁴,9,SNLE,0.5935,-0.00092470646,0.59541947,,10.772274780273438,12.706278559258731,01b9f10d-868f-475a-a2e6-a4f001e856c7
two_moons,>10⁸,9,SL,0.80215,0.46073973,0.085854396,,1.954381561279297,inf,1140622d-04d3-4235-992c-93ef8cfb12c7
gaussian_linear,10⁴,4,SNLE,0.54015,0.0034763813,1.5760396,,27.96573282877604,9.572032190329072,a6cfd59b-563d-4e9e-b7ea-d2330db93536
gaussian_mixture,10³,10,NLE,0.7943,0.14710516,1.2735217,,2.971649932861328,8.737177357123608,a5dfbf69-2d5b-4f08-8fe0-136eff860345
two_moons,10⁴,7,SNLE,0.64915,-0.0019410849,0.09127832,,8.91414286295573,inf,28a29fcb-0c89-4577-8692-2011ebd605fa
bernoulli_glm_raw,10⁵,1,NLE,0.90475,0.19948852,3.3166248999999994,,104.3029052734375,11.465802095925698,c94cb320-601f-4551-a5e4-d7af68445dfc
bernoulli_glm_raw,10⁵,3,SNLE,0.9842,0.70815814,3.3166248999999994,,176.41082356770832,11.946279697393575,748316ea-7970-4efb-8f8b-80048d8701b2
slcp,10³,1,NLE,0.9661,0.03894961,18.827385,,6.414234415690104,32.44378798453401,fdd2b831-96de-43e0-801f-8c240cf241b8
gaussian_linear,10³,4,NLE,0.76475,0.074784875,1.6669848000000005,,10.426962280273438,12.702472557247471,8f1d69c6-689a-4156-bfb8-475cd492e3ae
slcp,10⁴,5,NLE,0.7715,0.065454364,23.808235,,17.358270263671876,12.92262624603558,8304d96d-5520-4794-9252-acaa8d2c177e
gaussian_linear,10⁴,9,NLE,0.54005,0.0051568747,1.4451833,,13.170587158203125,9.969507709883477,37ff8704-6d9f-4875-a78b-c30c6fad642c
